polygon,polygon_type,label
NGAWI_NGRENDENG,Desa,NDEZNET_DESAQ2
MAGETAN_KLECO,Desa,NDEZNET_DESAQ2
MAGETAN_REJOMULYO,Desa,NDEZNET_DESAQ2
MAGETAN_WATES,Desa,NDEZNET_DESAQ2
MAGETAN_TERUNG,Desa,NDEZNET_DESAQ2
MAGETAN_PACALAN,Desa,NDEZNET_DESAQ2
MAGETAN_DADI,Desa,NDEZNET_DESAQ2
MAGETAN_PUPUS,Desa,NDEZNET_DESAQ2
MAGETAN_PONCOL,Desa,NDEZNET_DESAQ2
MADIUN_DAWUHAN,Desa,NDEZNET_DESAQ2
MADIUN_BAJULAN,Desa,NDEZNET_DESAQ2
MADIUN_KARE,Desa,NDEZNET_DESAQ2
MADIUN_BRUMBUN,Desa,NDEZNET_DESAQ2
MADIUN_BACEM,Desa,NDEZNET_DESAQ2
JEMBER_SUKOJEMBER,Desa,NDEZNET_DESAQ2
JEMBER_SUKOKERTO,Desa,NDEZNET_DESAQ2
JEMBER_BALETBARU,Desa,NDEZNET_DESAQ2
JEMBER_SUMBERWARU,Desa,NDEZNET_DESAQ2
JEMBER_ROWOSARI,Desa,NDEZNET_DESAQ2
JEMBER_CUMEDAK,Desa,NDEZNET_DESAQ2
JEMBER_PATEMPURAN,Desa,NDEZNET_DESAQ2
JEMBER_PLALANGAN,Desa,NDEZNET_DESAQ2
JEMBER_KRAMAT SUKOHARJO,Desa,NDEZNET_DESAQ2
JEMBER_SIDOMULYO,Desa,NDEZNET_DESAQ2
JEMBER_TEGALWANGI,Desa,NDEZNET_DESAQ2
JEMBER_PALERAN,Desa,NDEZNET_DESAQ2
JEMBER_CURAHLELE,Desa,NDEZNET_DESAQ2
JEMBER_NOGOSARI,Desa,NDEZNET_DESAQ2
JEMBER_JATIMULYO,Desa,NDEZNET_DESAQ2
JEMBER_SUCO,Desa,NDEZNET_DESAQ2
JEMBER_SILO,Desa,NDEZNET_DESAQ2
JEMBER_PACE,Desa,NDEZNET_DESAQ2
JEMBER_CURAHTAKIR,Desa,NDEZNET_DESAQ2
JEMBER_PONDOKREJO,Desa,NDEZNET_DESAQ2
JEMBER_CURAHNONGKO,Desa,NDEZNET_DESAQ2
JEMBER_GLUNDENGAN,Desa,NDEZNET_DESAQ2
JEMBER_BAGON,Desa,NDEZNET_DESAQ2
JEMBER_KASIYAN,Desa,NDEZNET_DESAQ2
JEMBER_PASEBAN,Desa,NDEZNET_DESAQ2
TRENGGALEK_JATIPRAHU,Desa,NDEZNET_DESAQ2
TRENGGALEK_SUKOKIDUL,Desa,NDEZNET_DESAQ2
PONOROGO_GONDOWIDO,Desa,NDEZNET_DESAQ2
PONOROGO_KEDUNGBANTENG,Desa,NDEZNET_DESAQ2
PONOROGO_SIDOREJO,Desa,NDEZNET_DESAQ2
PONOROGO_BANGUNREJO,Desa,NDEZNET_DESAQ2
PONOROGO_SRAGI,Desa,NDEZNET_DESAQ2
PONOROGO_WILANGAN,Desa,NDEZNET_DESAQ2
PONOROGO_BUNGU,Desa,NDEZNET_DESAQ2
PONOROGO_CRABAK,Desa,NDEZNET_DESAQ2
PACITAN_JETAK,Desa,NDEZNET_DESAQ2
PACITAN_TEGALOMBO,Desa,NDEZNET_DESAQ2
PACITAN_JERUK,Desa,NDEZNET_DESAQ2
PACITAN_JETIS LOR,Desa,NDEZNET_DESAQ2
PACITAN_GAYUHAN,Desa,NDEZNET_DESAQ2
PACITAN_SAMBONG,Desa,NDEZNET_DESAQ2
PACITAN_KEMBANG,Desa,NDEZNET_DESAQ2
PACITAN_BOMO,Desa,NDEZNET_DESAQ2
PADANG PARIAMAN_TOBOH GADANG,Desa,NDEZNET_DESAQ2
PADANG PARIAMAN_ANDURIANG,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_TAMAN SARI,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_AGOM,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_MERAK BELATUNG,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_KESUGIHAN,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_SIDOMULYO,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_MERBAU MATARAM,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_SABAH BALAU,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_MARGO MULYO,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_BANJAR AGUNG,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_SUKA DAMAI,Desa,NDEZNET_DESAQ2
MADIUN_KENDONDONG,Desa,NDEZNET_DESAQ2
PONOROGO_SEDAH,Desa,NDEZNET_DESAQ2
PACITAN_SUMBEREJO,Desa,NDEZNET_DESAQ2
PADANG PARIAMAN_SINGGULIANG LUBUK ALUNG,Desa,NDEZNET_DESAQ2
PADANG PARIAMAN_SUNUA,Desa,NDEZNET_DESAQ2
PADANG PARIAMAN_PADANG KANDANG PULAU AIR PADANG,Desa,NDEZNET_DESAQ2
PADANG PARIAMAN_KOTO TINGGI,Desa,NDEZNET_DESAQ2
PADANG PARIAMAN_BALAH AIE UTARA,Desa,NDEZNET_DESAQ2
NGAWI_SIDOMAKMUR,Desa,NDEZNET_DESAQ2
NGAWI_KATIKAN,Desa,NDEZNET_DESAQ2
NGAWI_JAMBANGAN,Desa,NDEZNET_DESAQ2
NGAWI_TAWUN,Desa,NDEZNET_DESAQ2
NGAWI_SAMBIROTO,Desa,NDEZNET_DESAQ2
NGAWI_MOJO,Desa,NDEZNET_DESAQ2
NGAWI_NGOMPRO,Desa,NDEZNET_DESAQ2
NGAWI_GUYUNG,Desa,NDEZNET_DESAQ2
NGAWI_KERASKULON,Desa,NDEZNET_DESAQ2
NGAWI_KLAMPISAN,Desa,NDEZNET_DESAQ2
NGAWI_KENDAL,Desa,NDEZNET_DESAQ2
NGAWI_PUCANGAN,Desa,NDEZNET_DESAQ2
NGAWI_KAUMAN,Desa,NDEZNET_DESAQ2
MAGETAN_SUMBERDODOL,Desa,NDEZNET_DESAQ2
MAGETAN_SIDOKERTO,Desa,NDEZNET_DESAQ2
MAGETAN_BULUGUNUNG,Desa,NDEZNET_DESAQ2
MAGETAN_PLUMPUNG,Desa,NDEZNET_DESAQ2
MAGETAN_LEMBEYAN WETAN,Desa,NDEZNET_DESAQ2
MAGETAN_TAMANARUM,Desa,NDEZNET_DESAQ2
MADIUN_GLONGGONG,Desa,NDEZNET_DESAQ2
MADIUN_JATIREJO,Desa,NDEZNET_DESAQ2
MADIUN_BENER,Desa,NDEZNET_DESAQ2
MADIUN_SUMBERSARI,Desa,NDEZNET_DESAQ2
MADIUN_KEL. WUNGU,Desa,NDEZNET_DESAQ2
MADIUN_BANJAREJO,Desa,NDEZNET_DESAQ2
MADIUN_SARENG,Desa,NDEZNET_DESAQ2
JEMBER_KEL. BINTORO,Desa,NDEZNET_DESAQ2
JEMBER_SUMBERDANTI,Desa,NDEZNET_DESAQ2
JEMBER_DAWUHANMANGLI,Desa,NDEZNET_DESAQ2
JEMBER_SUMBERJAMBE,Desa,NDEZNET_DESAQ2
JEMBER_SLATENG,Desa,NDEZNET_DESAQ2
JEMBER_SEBANEN,Desa,NDEZNET_DESAQ2
JEMBER_TISNOGAMBAR,Desa,NDEZNET_DESAQ2
JEMBER_KLATAKAN,Desa,NDEZNET_DESAQ2
JEMBER_PRINGGOWIRAWAN,Desa,NDEZNET_DESAQ2
JEMBER_SUMBERAGUNG,Desa,NDEZNET_DESAQ2
JEMBER_GUMELAR,Desa,NDEZNET_DESAQ2
JEMBER_WONOJATI,Desa,NDEZNET_DESAQ2
JEMBER_LENGKONG,Desa,NDEZNET_DESAQ2
JEMBER_MUMBULSARI,Desa,NDEZNET_DESAQ2
JEMBER_WRINGINTELU,Desa,NDEZNET_DESAQ2
JEMBER_TEMBOKREJO,Desa,NDEZNET_DESAQ2
JEMBER_PURWOASRI,Desa,NDEZNET_DESAQ2
JEMBER_CAKRU,Desa,NDEZNET_DESAQ2
TRENGGALEK_CAKUL,Desa,NDEZNET_DESAQ2
TRENGGALEK_PETUNG,Desa,NDEZNET_DESAQ2
TRENGGALEK_KARANGREJO,Desa,NDEZNET_DESAQ2
TRENGGALEK_NGADIMULYO,Desa,NDEZNET_DESAQ2
TRENGGALEK_BANJAR,Desa,NDEZNET_DESAQ2
PONOROGO_TEGALOMBO,Desa,NDEZNET_DESAQ2
PONOROGO_MLARAK,Desa,NDEZNET_DESAQ2
PONOROGO_NGLUMPANG,Desa,NDEZNET_DESAQ2
PONOROGO_PULUNG MERDIKO,Desa,NDEZNET_DESAQ2
PONOROGO_KEMUNING,Desa,NDEZNET_DESAQ2
PONOROGO_MAGUWAN,Desa,NDEZNET_DESAQ2
PONOROGO_KETONGGO,Desa,NDEZNET_DESAQ2
PONOROGO_GALAK,Desa,NDEZNET_DESAQ2
PONOROGO_KAMBENG,Desa,NDEZNET_DESAQ2
PONOROGO_BAOSAN LOR,Desa,NDEZNET_DESAQ2
PACITAN_KEDUNGBENDO,Desa,NDEZNET_DESAQ2
PACITAN_WONOGONDO,Desa,NDEZNET_DESAQ2
PACITAN_NGADIREJAN,Desa,NDEZNET_DESAQ2
PACITAN_DERSONO,Desa,NDEZNET_DESAQ2
PACITAN_SUKODONO,Desa,NDEZNET_DESAQ2
PADANG PARIAMAN_KATAPIANG,Desa,NDEZNET_DESAQ2
PADANG PARIAMAN_TANDIKEK SELATAN,Desa,NDEZNET_DESAQ2
PADANG PARIAMAN_GASAN GADANG,Desa,NDEZNET_DESAQ2
KOTA BANDAR LAMPUNG_KEL. SUKADANA HAM,Desa,NDEZNET_DESAQ2
KOTA BANDAR LAMPUNG_KEL. KETAPANG,Desa,NDEZNET_DESAQ2
KOTA BANDAR LAMPUNG_KEL. SUKARAME II,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_KLATEN,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_BANJAR MASIN,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_GAYAM,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_TETAAN,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_PALEMBAPANG,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_BUDIDAYA,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_NEGLASARI,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_TARAHAN,Desa,NDEZNET_DESAQ2
NGAWI_KARANGJATI,Desa,NDEZNET_DESAQ2
MAGETAN_TEMENGGUNGAN,Desa,NDEZNET_DESAQ2
MAGETAN_GEBYOG,Desa,NDEZNET_DESAQ2
MAGETAN_KEMBANGAN,Desa,NDEZNET_DESAQ2
MAGETAN_KEL. SARANGAN,Desa,NDEZNET_DESAQ2
MAGETAN_NGUNTORONADI,Desa,NDEZNET_DESAQ2
MADIUN_CABEAN,Desa,NDEZNET_DESAQ2
PONOROGO_GUPOLO,Desa,NDEZNET_DESAQ2
PONOROGO_PLOSOJENAR,Desa,NDEZNET_DESAQ2
PONOROGO_KARANGAN,Desa,NDEZNET_DESAQ2
PONOROGO_MADUSARI,Desa,NDEZNET_DESAQ2
PACITAN_KEBONAGUNG,Desa,NDEZNET_DESAQ2
PACITAN_SEMANTEN,Desa,NDEZNET_DESAQ2
PADANG PARIAMAN_SINTUAK,Desa,NDEZNET_DESAQ2
PADANG PARIAMAN_PARIT MALINTANG,Desa,NDEZNET_DESAQ2
PADANG PARIAMAN_BALAH AIE,Desa,NDEZNET_DESAQ2
PADANG PARIAMAN_PILUBANG,Desa,NDEZNET_DESAQ2
KOTA PARIAMAN_KAMPUNG KANDANG,Desa,NDEZNET_DESAQ2
KOTA PARIAMAN_SIKAPAK TIMUR,Desa,NDEZNET_DESAQ2
KOTA PARIAMAN_CUBADAK AIR UTARA,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_PASURUAN,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_PALAS AJI,Desa,NDEZNET_DESAQ2
NGAWI_SEKARALAS,Desa,NDEZNET_DESAQ2
NGAWI_DUMPLENGAN,Desa,NDEZNET_DESAQ2
NGAWI_PITU,Desa,NDEZNET_DESAQ2
NGAWI_NGANCAR,Desa,NDEZNET_DESAQ2
NGAWI_CANGAKAN,Desa,NDEZNET_DESAQ2
NGAWI_LEGUNDI,Desa,NDEZNET_DESAQ2
NGAWI_SEMBUNG,Desa,NDEZNET_DESAQ2
NGAWI_POJOK,Desa,NDEZNET_DESAQ2
NGAWI_KENITEN,Desa,NDEZNET_DESAQ2
NGAWI_JOGOROGO,Desa,NDEZNET_DESAQ2
NGAWI_NGRAYUDAN,Desa,NDEZNET_DESAQ2
NGAWI_CEPOKO,Desa,NDEZNET_DESAQ2
NGAWI_SIDOMULYO,Desa,NDEZNET_DESAQ2
NGAWI_KUNIRAN,Desa,NDEZNET_DESAQ2
MAGETAN_LEMAHBANG,Desa,NDEZNET_DESAQ2
MAGETAN_BULUHARJO,Desa,NDEZNET_DESAQ2
MAGETAN_BANGSRI,Desa,NDEZNET_DESAQ2
MAGETAN_SUGIHREJO,Desa,NDEZNET_DESAQ2
MADIUN_LEBAKAYU,Desa,NDEZNET_DESAQ2
MADIUN_GARON,Desa,NDEZNET_DESAQ2
MADIUN_BULU,Desa,NDEZNET_DESAQ2
MADIUN_NGALE,Desa,NDEZNET_DESAQ2
MADIUN_DUREN,Desa,NDEZNET_DESAQ2
MADIUN_KEDUNGMARON,Desa,NDEZNET_DESAQ2
MADIUN_SEBAYI,Desa,NDEZNET_DESAQ2
MADIUN_KARANGREJO,Desa,NDEZNET_DESAQ2
JEMBER_SUMBERJERUK,Desa,NDEZNET_DESAQ2
JEMBER_CANDIJATI,Desa,NDEZNET_DESAQ2
JEMBER_SUKORAMBI,Desa,NDEZNET_DESAQ2
JEMBER_GAMBIRONO,Desa,NDEZNET_DESAQ2
JEMBER_DARUNGAN,Desa,NDEZNET_DESAQ2
JEMBER_WRINGINAGUNG,Desa,NDEZNET_DESAQ2
JEMBER_GUGUT,Desa,NDEZNET_DESAQ2
JEMBER_CURAHMALANG,Desa,NDEZNET_DESAQ2
JEMBER_KLOMPANGAN,Desa,NDEZNET_DESAQ2
JEMBER_MANGARAN,Desa,NDEZNET_DESAQ2
JEMBER_GARAHAN,Desa,NDEZNET_DESAQ2
JEMBER_SUMBERJATI,Desa,NDEZNET_DESAQ2
JEMBER_KESILIR,Desa,NDEZNET_DESAQ2
JEMBER_KARANGREJO,Desa,NDEZNET_DESAQ2
JEMBER_BAGOREJO,Desa,NDEZNET_DESAQ2
TRENGGALEK_SUMURUP,Desa,NDEZNET_DESAQ2
TRENGGALEK_MELIS,Desa,NDEZNET_DESAQ2
TRENGGALEK_WIDORO,Desa,NDEZNET_DESAQ2
TRENGGALEK_JAJAR,Desa,NDEZNET_DESAQ2
TRENGGALEK_TASIKMADU,Desa,NDEZNET_DESAQ2
TRENGGALEK_PRIGI,Desa,NDEZNET_DESAQ2
TRENGGALEK_TAWING,Desa,NDEZNET_DESAQ2
TRENGGALEK_NGLEBENG,Desa,NDEZNET_DESAQ2
PONOROGO_JIMBE,Desa,NDEZNET_DESAQ2
PONOROGO_PLALANGAN,Desa,NDEZNET_DESAQ2
PONOROGO_GELANG LOR,Desa,NDEZNET_DESAQ2
PONOROGO_SAMPUNG,Desa,NDEZNET_DESAQ2
PONOROGO_CARANGREJO,Desa,NDEZNET_DESAQ2
PONOROGO_BLEMBEM,Desa,NDEZNET_DESAQ2
PONOROGO_PIJERAN,Desa,NDEZNET_DESAQ2
PONOROGO_PLUNTURAN,Desa,NDEZNET_DESAQ2
PONOROGO_PATIK,Desa,NDEZNET_DESAQ2
PONOROGO_BEDIKULON,Desa,NDEZNET_DESAQ2
PONOROGO_PAGER,Desa,NDEZNET_DESAQ2
PONOROGO_PLANCUNGAN,Desa,NDEZNET_DESAQ2
PACITAN_TANJUNGLOR,Desa,NDEZNET_DESAQ2
PACITAN_BUNGUR,Desa,NDEZNET_DESAQ2
PACITAN_GEMAHARJO,Desa,NDEZNET_DESAQ2
PACITAN_KEBONDALEM,Desa,NDEZNET_DESAQ2
PACITAN_NAWANGAN,Desa,NDEZNET_DESAQ2
PACITAN_MUJING,Desa,NDEZNET_DESAQ2
PACITAN_KARANGANYAR,Desa,NDEZNET_DESAQ2
PACITAN_SOOKA,Desa,NDEZNET_DESAQ2
PACITAN_DONOROJO,Desa,NDEZNET_DESAQ2
PACITAN_KALAK,Desa,NDEZNET_DESAQ2
PADANG PARIAMAN_PADANG TOBOH ULAKAN,Desa,NDEZNET_DESAQ2
PADANG PARIAMAN_LURAH AMPALU,Desa,NDEZNET_DESAQ2
PADANG PARIAMAN_SUNGAI SARIAK,Desa,NDEZNET_DESAQ2
KOTA PARIAMAN_PALAK ANEH,Desa,NDEZNET_DESAQ2
KOTA BANDAR LAMPUNG_KEL. SUMBER AGUNG,Desa,NDEZNET_DESAQ2
KOTA BANDAR LAMPUNG_KEL. KETAPANG KUALA,Desa,NDEZNET_DESAQ2
KOTA BANDAR LAMPUNG_KEL. KETEGUHAN,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_KEKILING,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_SUKA BARU,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_TITIWANGI,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_SIRING JAHA,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_WAY GALIH,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_JATI INDAH,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_JATI BARU,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_SUKANEGARA,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_FAJAR BARU,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_KARANG ANYAR,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_MARGA AGUNG,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_JATI MULYO,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_MUARA PUTIH,Desa,NDEZNET_DESAQ2
NGAWI_KEDUNGGUDEL,Desa,NDEZNET_DESAQ2
NGAWI_KARANGTENGAH PRANDON,Desa,NDEZNET_DESAQ2
MAGETAN_BANDAR,Desa,NDEZNET_DESAQ2
MAGETAN_PURWOSARI,Desa,NDEZNET_DESAQ2
MADIUN_BALEREJO,Desa,NDEZNET_DESAQ2
MADIUN_KLECOREJO,Desa,NDEZNET_DESAQ2
MADIUN_KALIGUNTING,Desa,NDEZNET_DESAQ2
MADIUN_PRAMBON,Desa,NDEZNET_DESAQ2
MADIUN_UTERAN,Desa,NDEZNET_DESAQ2
JEMBER_JUBUNG,Desa,NDEZNET_DESAQ2
TRENGGALEK_KEL. NGANTRU,Desa,NDEZNET_DESAQ2
TRENGGALEK_GEMAHARJO,Desa,NDEZNET_DESAQ2
TRENGGALEK_SLAWE,Desa,NDEZNET_DESAQ2
PONOROGO_BABADAN,Desa,NDEZNET_DESAQ2
PONOROGO_KEL. KEPATIHAN,Desa,NDEZNET_DESAQ2
PONOROGO_KEL. PAJU,Desa,NDEZNET_DESAQ2
PONOROGO_PATIHAN KIDUL,Desa,NDEZNET_DESAQ2
PONOROGO_BRAHU,Desa,NDEZNET_DESAQ2
PACITAN_HADIWARNO,Desa,NDEZNET_DESAQ2
PACITAN_ARJOSARI,Desa,NDEZNET_DESAQ2
PADANG PARIAMAN_PAUH KAMBAR,Desa,NDEZNET_DESAQ2
PADANG PARIAMAN_KAPALO KOTO,Desa,NDEZNET_DESAQ2
PADANG PARIAMAN_KAPALO HILALANG,Desa,NDEZNET_DESAQ2
PADANG PARIAMAN_KURANJI HILIR,Desa,NDEZNET_DESAQ2
PADANG PARIAMAN_MALAI III KOTO,Desa,NDEZNET_DESAQ2
KOTA PARIAMAN_AIR SANTOK,Desa,NDEZNET_DESAQ2
KOTA PARIAMAN_PAKASAI,Desa,NDEZNET_DESAQ2
KOTA PARIAMAN_SIKAPAK BARAT,Desa,NDEZNET_DESAQ2
KOTA BANDAR LAMPUNG_KEL. LANGKAPURA,Desa,NDEZNET_DESAQ2
KOTA BANDAR LAMPUNG_KEL. SUMBERREJO SEJAHTERA,Desa,NDEZNET_DESAQ2
KOTA BANDAR LAMPUNG_KEL. TANJUNGKARANG,Desa,NDEZNET_DESAQ2
KOTA BANDAR LAMPUNG_KEL. GUNUNGSARI,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_SELORETNO,Desa,NDEZNET_DESAQ2
NGAWI_MANTINGAN,Desa,NDEZNET_DESAQ2
NGAWI_KEDUNGHARJO,Desa,NDEZNET_DESAQ2
NGAWI_TAMBAKBOYO,Desa,NDEZNET_DESAQ2
NGAWI_PELANGLOR,Desa,NDEZNET_DESAQ2
NGAWI_KEDUNGGALAR,Desa,NDEZNET_DESAQ2
NGAWI_BEGAL,Desa,NDEZNET_DESAQ2
NGAWI_GELUNG,Desa,NDEZNET_DESAQ2
NGAWI_WARUTENGAH,Desa,NDEZNET_DESAQ2
NGAWI_PANGKUR,Desa,NDEZNET_DESAQ2
NGAWI_WARUKKALONG,Desa,NDEZNET_DESAQ2
NGAWI_BUDUG,Desa,NDEZNET_DESAQ2
NGAWI_GERIH,Desa,NDEZNET_DESAQ2
NGAWI_DEMPEL,Desa,NDEZNET_DESAQ2
NGAWI_JAGIR,Desa,NDEZNET_DESAQ2
MAGETAN_JERUK,Desa,NDEZNET_DESAQ2
MAGETAN_SAMBIREMBE,Desa,NDEZNET_DESAQ2
MAGETAN_TURI,Desa,NDEZNET_DESAQ2
MAGETAN_GORANGGARENG,Desa,NDEZNET_DESAQ2
MADIUN_BEDOHO,Desa,NDEZNET_DESAQ2
MADIUN_NGETREP,Desa,NDEZNET_DESAQ2
MADIUN_PULE,Desa,NDEZNET_DESAQ2
MADIUN_KENONGOREJO,Desa,NDEZNET_DESAQ2
MADIUN_TULUNG,Desa,NDEZNET_DESAQ2
MADIUN_KLUMUTAN,Desa,NDEZNET_DESAQ2
MADIUN_GEMARANG,Desa,NDEZNET_DESAQ2
MADIUN_BANTENGAN,Desa,NDEZNET_DESAQ2
MADIUN_KRADINAN,Desa,NDEZNET_DESAQ2
JEMBER_KEL. JUMERTO,Desa,NDEZNET_DESAQ2
JEMBER_KEL. SLAWU,Desa,NDEZNET_DESAQ2
JEMBER_KEL. WIROLEGI,Desa,NDEZNET_DESAQ2
JEMBER_SUREN,Desa,NDEZNET_DESAQ2
JEMBER_GAMBIRAN,Desa,NDEZNET_DESAQ2
JEMBER_PAKUSARI,Desa,NDEZNET_DESAQ2
JEMBER_KERTOSARI,Desa,NDEZNET_DESAQ2
JEMBER_SERUT,Desa,NDEZNET_DESAQ2
JEMBER_JOMBANG,Desa,NDEZNET_DESAQ2
JEMBER_PONDOKJOYO,Desa,NDEZNET_DESAQ2
JEMBER_GADINGREJO,Desa,NDEZNET_DESAQ2
JEMBER_JATISARI,Desa,NDEZNET_DESAQ2
JEMBER_TAMANSARI,Desa,NDEZNET_DESAQ2
JEMBER_SEPUTIH,Desa,NDEZNET_DESAQ2
JEMBER_TEMPUREJO,Desa,NDEZNET_DESAQ2
JEMBER_SIDODADI,Desa,NDEZNET_DESAQ2
JEMBER_AMPEL,Desa,NDEZNET_DESAQ2
JEMBER_WONOSARI,Desa,NDEZNET_DESAQ2
JEMBER_MLOKOREJO,Desa,NDEZNET_DESAQ2
JEMBER_PUGERWETAN,Desa,NDEZNET_DESAQ2
JEMBER_MOJOSARI,Desa,NDEZNET_DESAQ2
JEMBER_MOJOMULYO,Desa,NDEZNET_DESAQ2
JEMBER_GUMUKMAS,Desa,NDEZNET_DESAQ2
JEMBER_WONOREJO,Desa,NDEZNET_DESAQ2
TRENGGALEK_DOMPYONG,Desa,NDEZNET_DESAQ2
TRENGGALEK_NGULANKULON,Desa,NDEZNET_DESAQ2
TRENGGALEK_NGADIREJO,Desa,NDEZNET_DESAQ2
TRENGGALEK_WONOREJO,Desa,NDEZNET_DESAQ2
TRENGGALEK_SUKOWETAN,Desa,NDEZNET_DESAQ2
TRENGGALEK_SUGIHAN,Desa,NDEZNET_DESAQ2
PONOROGO_NGEBEL,Desa,NDEZNET_DESAQ2
PONOROGO_TANJUNGSARI,Desa,NDEZNET_DESAQ2
PONOROGO_PRAJEGAN,Desa,NDEZNET_DESAQ2
PONOROGO_BADEGAN,Desa,NDEZNET_DESAQ2
PONOROGO_NGRANDU,Desa,NDEZNET_DESAQ2
PONOROGO_NONGKODONO,Desa,NDEZNET_DESAQ2
PONOROGO_MANUK,Desa,NDEZNET_DESAQ2
PONOROGO_PUDAK KULON,Desa,NDEZNET_DESAQ2
PONOROGO_KALISAT,Desa,NDEZNET_DESAQ2
PACITAN_SUKOREJO,Desa,NDEZNET_DESAQ2
PACITAN_MANGUNHARJO,Desa,NDEZNET_DESAQ2
PACITAN_GEGERAN,Desa,NDEZNET_DESAQ2
PACITAN_TAMBAKREJO,Desa,NDEZNET_DESAQ2
PACITAN_SEKAR,Desa,NDEZNET_DESAQ2
PADANG PARIAMAN_LAREH NAN PANJANG SUNGAI SARIAK,Desa,NDEZNET_DESAQ2
PADANG PARIAMAN_TANDIKEK,Desa,NDEZNET_DESAQ2
KOTA BANDAR LAMPUNG_KEL. WAY LAGA,Desa,NDEZNET_DESAQ2
KOTA BANDAR LAMPUNG_KEL. SUKAMAJU,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_PISANG,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_SUKATANI,Desa,NDEZNET_DESAQ2
LAMPUNG SELATAN_SERDANG,Desa,NDEZNET_DESAQ2
NGAWI_WALIKUKUN,Desa,NDEZNET_DESAQ2
NGAWI_KARANGASRI,Desa,NDEZNET_DESAQ2
NGAWI_KEL. PELEM,Desa,NDEZNET_DESAQ2
NGAWI_GRUDO,Desa,NDEZNET_DESAQ2
NGAWI_KLITIK,Desa,NDEZNET_DESAQ2
MAGETAN_SEMPOL,Desa,NDEZNET_DESAQ2
MAGETAN_KEL. TINAP,Desa,NDEZNET_DESAQ2
MAGETAN_MILANGASRI,Desa,NDEZNET_DESAQ2
MAGETAN_MOJOPURNO,Desa,NDEZNET_DESAQ2
MAGETAN_CANDIREJO,Desa,NDEZNET_DESAQ2
MAGETAN_NGADIREJO,Desa,NDEZNET_DESAQ2
MAGETAN_MOJOREJO,Desa,NDEZNET_DESAQ2
MAGETAN_KENONGOMULYO,Desa,NDEZNET_DESAQ2
MAGETAN_KERIK,Desa,NDEZNET_DESAQ2
MADIUN_TIRON,Desa,NDEZNET_DESAQ2
MADIUN_SUMBEREJO,Desa,NDEZNET_DESAQ2
JEMBER_KEL. KARANGREJO,Desa,NDEZNET_DESAQ2
TRENGGALEK_KEL. SUMBERGEDONG,Desa,NDEZNET_DESAQ2
TRENGGALEK_NGADISUKO,Desa,NDEZNET_DESAQ2
PONOROGO_PANJENG,Desa,NDEZNET_DESAQ2
PONOROGO_KEL. SETONO,Desa,NDEZNET_DESAQ2
PONOROGO_KARANGLO LOR,Desa,NDEZNET_DESAQ2
PONOROGO_SOMOROTO,Desa,NDEZNET_DESAQ2
PONOROGO_JORESAN,Desa,NDEZNET_DESAQ2
PACITAN_HADILUWIH,Desa,NDEZNET_DESAQ2
PACITAN_KAYEN,Desa,NDEZNET_DESAQ2
PACITAN_SUKOHARJO,Desa,NDEZNET_DESAQ2
PACITAN_KEL. SIDOHARJO,Desa,NDEZNET_DESAQ2
JEMBER_SUMBERWRINGIN,Desa,NDEZNET_DESAQ2
JEMBER_CURAHKALONG,Desa,NDEZNET_DESAQ2
